question_id,question,domain,candidate_alignment_band,candidate_alignment_review_rank,candidate_alignment_shared_term_count,candidate_alignment_shared_terms,candidate_alignment_coverage,candidate_alignment_selection_score,candidate_alignment_short_query,candidate_alignment_source,candidate_alignment_source_url,candidate_alignment_source_title,candidate_ddg_status,candidate_ddg_abstract_source,candidate_ddg_abstract_text,candidate_chunks,gold_chunk_ids,gold_answer,gold_status,review_method,reviewer_notes
CH-0902,Tra cứu thông tin: Chính sách tiền tệ điều hành lãi suất của Ngân hàng Nhà nước (Mã CH-0902)?,general,HIGH_SIGNAL,38,3,"[""chính"", ""thông"", ""tin""]",0.2,50.0,tra cứu thông tin chính sách tiền tệ,canonical_fetch_existing,https://chinhphu.vn/,Cổng Thông tin điện tử Chính phủ,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0402,Tra cứu thông tin: Chính sách tiền tệ điều hành lãi suất của Ngân hàng Nhà nước (Mã CH-0402)?,general,HIGH_SIGNAL,39,3,"[""chính"", ""thông"", ""tin""]",0.2,50.0,tra cứu thông tin chính sách tiền tệ,canonical_fetch_existing,https://chinhphu.vn/,Cổng Thông tin điện tử Chính phủ,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0970,Tra cứu thông tin: Tập luyện Yoga hỗ trợ cải thiện vóc dáng và sự dẻo dai (Mã CH-0970)?,general,REVIEW_SIGNAL,40,3,"[""luyện"", ""tra"", ""tập""]",0.1875,48.75,tra cứu thông tin tập luyện yoga hỗ,canonical_fetch_existing,https://www.typingstudy.com/vi,Luyện gõ 10 ngón trực tuyến,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0470,Tra cứu thông tin: Tập luyện Yoga hỗ trợ cải thiện vóc dáng và sự dẻo dai (Mã CH-0470)?,general,REVIEW_SIGNAL,41,3,"[""luyện"", ""tra"", ""tập""]",0.1875,48.75,tra cứu thông tin tập luyện yoga hỗ,canonical_fetch_existing,https://www.typingstudy.com/vi,Luyện gõ 10 ngón trực tuyến,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0592,Giải pháp kiềm chế lạm phát của các nền kinh tế lớn mới nhất năm nay (Mã CH-0592)?,general,HIGH_SIGNAL,42,2,"[""lạm"", ""phát""]",0.222222,47.2222,pháp kiềm chế lạm phát nền kinh tế,canonical_fetch_existing,https://vi.wikipedia.org/wiki/L%E1%BA%A1m_ph%C3%A1t,Lạm phát – Wikipedia tiếng Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0552,Tình hình xuất nhập khẩu hàng hóa Việt Nam năm nay mới nhất năm nay (Mã CH-0552)?,general,HIGH_SIGNAL,43,2,"[""tình"", ""việt""]",0.222222,47.2222,tình hình xuất nhập khẩu hàng hóa việt,canonical_fetch_existing,https://vi.wikipedia.org/wiki/T%C3%ACnh_y%C3%AAu,Tình yêu – Wikipedia tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0527,Nghệ thuật hội họa Ấn tượng và các họa sĩ danh tiếng mới nhất năm nay (Mã CH-0527)?,general,HIGH_SIGNAL,44,2,"[""nghệ"", ""tiếng""]",0.222222,47.2222,nghệ thuật hội họa ấn tượng sĩ danh,canonical_fetch_existing,https://vi.wikipedia.org/wiki/Ngh%E1%BB%87,Nghệ – Wikipedia tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0052,Tình hình xuất nhập khẩu hàng hóa Việt Nam năm nay mới nhất năm nay (Mã CH-0052)?,general,HIGH_SIGNAL,45,2,"[""tình"", ""việt""]",0.222222,47.2222,tình hình xuất nhập khẩu hàng hóa việt,canonical_fetch_existing,https://vi.wikipedia.org/wiki/T%C3%ACnh_y%C3%AAu,Tình yêu – Wikipedia tiếng Việt,DDG_API_OK,,,"[{""chunk_id"": ""doc-f31802c3954c5f2e-chunk-001"", ""document_id"": ""doc-f31802c3954c5f2e"", ""source_url"": ""https://vi.wikipedia.org/wiki/C%E1%BB%A5c_Qu%E1%BA%A3n_l%C3%BD_xu%E1%BA%A5t_nh%E1%BA%ADp_c%E1%BA%A3nh,_B%E1%BB%99_C%C3%B4ng_an_(Vi%E1%BB%87t_Nam)"", ""source_title"": ""Cục Quản lý xuất nhập cảnh, Bộ Công an (Việt Nam)"", ""text"": ""Cục Quản lý xuất nhập cảnh (A08) trực thuộc Bộ Công an Việt Nam là cơ quan đầu ngành tham mưu cho Đảng ủy Công an Trung ương, thủ trưởng của Bộ Công an lãnh đạo, chỉ đạo toàn diện các mặt công tác xuất nhập cảnh.\n\n\n== Lịch sử ==\nNgày 13 tháng 5 năm 1953, Cục Quản lý xuất nhập cảnh với tiền thân là Phòng Quản lý Ngoại kiều và Phòng Công an Biên phòng, được thành lập theo Nghị định số 74 của Thứ Bộ Công an (nay là Bộ Công an).\nTheo Nghị định số 01/NĐ–CP ngày 6 tháng 8 năm 2018 quy định về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức bộ máy của Bộ Công an, sau khi giải thể các Tổng cục, Cục Quản lý xuất nhập cảnh được thành lập trên hợp nhất một số cục và trực thuộc Bộ Công an.\n\n\n== Lãnh đạo đương nhiệm ==\n\n\n==== Cục trưởng ====\nThiếu tướng Cao Minh Huyền, Bí thư Đảng ủy\n\n\n==== Phó Cục trưởng ====\nThiếu tướng Lê Hồng Thái\nThiếu tướng Nguyễn Bá Tuấn\nĐại tá Đặng Tuấn Việt\nĐại tá Trương Thị Thu Ba\nĐại tá Vũ Văn Quân\nĐại tá Phạm Hoàng Điệp (kiêm nhiệm Giám đốc Trung tâm An ninh hàng không quốc gia)\nĐại tá Phạm Vũ Hương Giang\n\n\n== Tổ chức ==\nPhòng Tham mưu\nPhòng Hậu cần (Phòng 2)\nPhòng Quản lý nhập cảnh, xuất cảnh, cư trú của người nước ngoài (Phòng 4)\nPhòng Quản lý xuất nhập cảnh của công dân Việt Nam (Phòng 3)\nPhòng Ứng dụng Công nghệ thông tin và Quản lý hồ sơ xuất nhập cảnh (Phòng 5)\nTrung tâm An ninh hàng không quốc gia\nCông an cửa khẩu Cảng hàng không quốc tế Nội Bài\nCông an cửa khẩu Cảng hàng không quốc tế Tân Sơn Nhất\nCông an Cửa khẩu Cảng hàng không quốc tế Đà Nẵng\nCông an cửa khẩu Cảng hàng không quốc tế Cam Ranh\nCông an cửa khẩu Cảng hàng không quốc tế Phú Quốc\nCông an cửa khẩu Cảng hàng không quốc tế Long Thành\nCông an cửa khẩu Cảng hàng không quốc tế Cát Bi\nCơ quan Ủy ban kiểm tra Đảng ủy Cục Quản lý xuất nhập cảnh\n\n\n== Khen thưởng ==\nHuân chương Hồ Chí Minh (2008)\nAnh hùng lực lượng vũ trang nhân dân (2013)\nHuân chương Lao động hạng Ba\n\n\n== Cục trưởng qua các thời kỳ ==\nĐại tá Đặng Ngọc Ánh\nTrung tướng Bùi Mậu Quân, từ 8.2018–5.2020, nguyên Phó Tổng cục trưởng Tổng cục An ninh\nThiếu tướng Quách Huy Hoàng, từ 5.2020–2.2022, nguyên Phó Bí thư Đảng ủy, Phó Cục trưởng A08 \nĐại tá Đỗ Triệu Phong, từ 3.2022–6.2022, nguyên Giám đốc Công an tỉnh Kiên Giang, hiện là Cục trưởng Cục truyền thông CAND.\nTrung tướng Phạm Đăng Khoa, từ 29.6.2022 - 10.8.2026, nguyên Cục trưởng Cục Viễn thông và Cơ yếu, hiện là Thành viên Ban Nghiên cứu chuyên đề giúp việc Bộ trưởng Bộ Công an.\nThiếu tướng Cao Minh Huyền, từ 10.8.2026 - nay, nguyên Giám đốc Công an tỉnh Lào Cai.\n\n\n== Phó Cục trưởng qua các thời kỳ ==\nĐại tá Nguyễn Văn Thống \nĐại tá Lê Hồng Thái, từ 2016–nay\nĐại tá Vũ Văn Hưng, từ 2018–nay\nĐại tá Trịnh Thanh Cao, từ 2018–nay\nĐại tá Trần Văn Dự, từ 2019–2022 (đã bị tước danh hiệu CAND)\nĐại tá Nguyễn Bá Tuấn, từ 2019–nay\nĐại tá Đặng Tuấn Việt, từ 12.2021–nay, nguyên Trưởng phòng Quản lý nhập cảnh, xuất cảnh, cư trú của người nước ngoài, A08\nĐại tá Vũ Văn Quân, từ 03.01.2023–nay, nguyên là Phó Giám đốc Công an tỉnh Bắc Kạn\nĐại tá Phạm Hoàng Điệp 27.02.2025-nay, nguyên Phó Giám đốc Công an tỉnh Tuyên Quang\nĐại tá Phạm Vũ Hương Giang, từ 26.11.2025–nay, nguyên Trưởng Công an Cửa khẩu Quốc tế Tân Sơn Nhất\n\n\n== Chú thích =="", ""content_hash"": ""sha256:504e920842896d06bf32442637ace58080d66a526168c5275b0788b729e3a7f4""}]",[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0027,Nghệ thuật hội họa Ấn tượng và các họa sĩ danh tiếng mới nhất năm nay (Mã CH-0027)?,general,HIGH_SIGNAL,46,2,"[""nghệ"", ""tiếng""]",0.222222,47.2222,nghệ thuật hội họa ấn tượng sĩ danh,canonical_fetch_existing,https://vi.wikipedia.org/wiki/Ngh%E1%BB%87,Nghệ – Wikipedia tiếng Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0591,Cách bảo mật tài khoản ngân hàng trên điện thoại mới nhất năm nay (Mã CH-0591)?,general,HIGH_SIGNAL,47,2,"[""hàng"", ""điện""]",0.25,45.0,bảo mật tài khoản ngân hàng điện thoại,canonical_fetch_existing,https://baomoi.com/,"Báo Mới - Tin tức 24H, đọc báo mới nhanh nhất hôm nay",DDG_API_OK,,,"[{""chunk_id"": ""doc-8ad5e8c9306435ce-chunk-001"", ""document_id"": ""doc-8ad5e8c9306435ce"", ""source_url"": ""https://vi.wikipedia.org/wiki/T%C3%A0i_kho%E1%BA%A3n_ng%C3%A2n_h%C3%A0ng"", ""source_title"": ""Tài khoản ngân hàng"", ""text"": ""Tài khoản ngân hàng là tài khoản tài chính được duy trì bởi một ngân hàng hoặc tổ chức tài chính khác, trong đó giao dịch tài chính giữa ngân hàng và khách hàng được ghi lại. Mỗi tổ chức tài chính đặt ra các điều khoản và điều kiện cho từng loại tài khoản mà tổ chức đó cung cấp, được phân loại theo các loại thường được hiểu, chẳng hạn như tài khoản tiền gửi, tài khoản thẻ tín dụng, tài khoản vãng lai, tài khoản khoản vay hoặc nhiều loại tài khoản khác. Một khách hàng có thể có nhiều tài khoản. Sau khi tài khoản được mở, các khoản tiền do khách hàng ủy thác cho tổ chức tài chính để ký quỹ được ghi nhận vào tài khoản do khách hàng chỉ định. Tiền có thể được rút từ người cho vay.\nCác giao dịch tài chính xảy ra trên tài khoản ngân hàng trong một khoảng thời gian nhất định được báo cáo cho khách hàng trên bảng sao kê ngân hàng và số dư tài khoản của khách hàng tại bất kỳ thời điểm nào là tình hình tài chính của họ với tổ chức.\n\n\n== Bản chất của tài khoản ngân hàng ==\nTrong hầu hết các hệ thống pháp luật, tiền gửi vào ngân hàng không phải là tiền giữ hộ - nghĩa là, số tiền thực tế mà một người gửi vào ngân hàng không còn là tài sản của người gửi tiền và trở thành tài sản của ngân hàng. Người gửi tiền yêu cầu ngân hàng đòi số tiền đã gửi nhưng không phải là tiền mặt thực tế đã giao cho ngân hàng. Theo thuật ngữ kế toán, ngân hàng tạo (\""mở\"") một tài khoản đứng tên người gửi tiền hoặc tên do người gửi tiền chỉ dẫn, trong đó số tiền nhận được được ghi nhận là giao dịch. Tài khoản tiền gửi là trách nhiệm pháp lý của ngân hàng và là tài sản của người gửi tiền (chủ tài khoản).\nMặt khác, ngân hàng có thể cho một bên thứ ba vay một phần hoặc toàn bộ số tiền mà ngân hàng có được khi gửi. Các tài khoản như vậy, thường được gọi là tài khoản cho vay hoặc tài khoản tín dụng, tuân theo các nguyên tắc tương tự nhưng ngược lại của tài khoản tiền gửi. Theo thuật ngữ kế toán, tài khoản cho vay là tài sản của ngân hàng và là trách nhiệm pháp lý của người đi vay. Tài khoản khoản vay có thể không được bảo đảm hoặc đảm bảo bởi người vay và chúng có thể được đảm bảo bởi người thứ ba, có hoặc không có bảo mật.\nMỗi tổ chức tài chính đặt ra các điều khoản và điều kiện cho từng loại tài khoản mà tổ chức đó cung cấp, và khi khách hàng đăng ký mở tài khoản và được tổ chức chấp nhận, họ sẽ hình thành hợp đồng giữa tổ chức tài chính và khách hàng liên quan đến tài khoản .\nLuật pháp của mỗi quốc gia quy định cách tài khoản ngân hàng có thể được mở và hoạt động. Họ có thể chỉ định ai có thể mở tài khoản, ví dụ, cách các bên ký kết có thể xác định chính họ, giới hạn gửi tiền, rút tiền trong số các thông số kỹ thuật khác.\nĐộ tuổi tối thiểu để mở tài khoản ngân hàng phổ biến nhất là 18 tuổi. Tuy nhiên, ở một số quốc gia, độ tuổi tối thiểu để mở tài khoản ngân hàng có thể là 16 tuổi và tài khoản có thể được mở dưới danh nghĩa của trẻ vị thành niên nhưng do cha mẹ hoặc người giám hộ của họ điều hành. Nói chung, việc mở tài khoản bằng tên giả là bất hợp pháp.\n\n\n== Cấu trúc tài khoản ==\nTheo quan điểm của khách hàng, tài khoản ngân hàng có thể có số dư dương, hoặc tín dụng, khi tổ chức tài chính nợ khách hàng; hoặc số dư âm, hoặc ghi nợ, khi khách hàng nợ tiền của tổ chức tài chính.\nNói chung, tài khoản giữ số dư tín dụng được gọi là tài khoản tiền gửi và tài khoản được mở để giữ số dư nợ được gọi là tài khoản cho vay. Một số tài khoản có thể chuyển đổi giữa số dư tín dụng và số dư nợ.\nMột số tài khoản được phân loại theo chức năng thay vì bản chất của số dư mà chúng nắm giữ, chẳng hạn như tài khoản tiết kiệm, thường là tài khoản tín dụng.\nCác tổ chức tài chính có sơ đồ đánh số tài khoản để xác định từng tài khoản, điều này rất quan trọng vì khách hàng có thể có nhiều tài khoản.\n\n\n== Các loại tài khoản ==\nMỗi tổ chức tài chính có tên riêng cho các tài khoản khác nhau mà họ cung cấp cho khách hàng, nhưng chúng có thể được phân loại là:\n\n\n== Xem thêm ==\n\n\n== Tham khảo =="", ""content_hash"": ""sha256:db9abee01bf107c012c376344307c11fc351c3cfcd5188a3b4bb7346777eb25a""}]",[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0091,Cách bảo mật tài khoản ngân hàng trên điện thoại mới nhất năm nay (Mã CH-0091)?,general,HIGH_SIGNAL,48,2,"[""hàng"", ""điện""]",0.25,45.0,bảo mật tài khoản ngân hàng điện thoại,canonical_fetch_existing,https://baomoi.com/,"Báo Mới - Tin tức 24H, đọc báo mới nhanh nhất hôm nay",DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0545,Các trường đại học top đầu về ngành Công nghệ thông tin mới nhất năm nay (Mã CH-0545)?,general,HIGH_SIGNAL,49,2,"[""học"", ""trường""]",0.2,45.0,trường đại học top đầu ngành công nghệ,canonical_fetch_existing,https://vi.wikipedia.org/wiki/Tr%C6%B0%E1%BB%9Dng_h%E1%BB%8Dc,Trường học – Wikipedia tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0548,Ứng dụng công nghệ cao trong sản xuất nông nghiệp thông minh mới nhất năm nay (Mã CH-0548)?,general,REVIEW_SIGNAL,50,2,"[""nghiệp"", ""nông""]",0.181818,43.1818,ứng dụng công nghệ cao sản xuất nông,canonical_fetch_existing,https://vi.wikipedia.org/wiki/N%C3%B4ng_nghi%E1%BB%87p,Nông nghiệp – Wikipedia tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
